,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance,NAME,LATITUDE,LONGITUDE,ELEVATION,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,Population,Unincorporated,Prop_Unincorporated,Incorporated,Prop_Incorporated
3747,PO073,Polk,Tree,28.073736,-81.733772,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,2.648325279,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3748,PO076,Polk,Tree,28.0395,-81.406167,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,34.49855295,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3749,PO083,Polk,Tree,28.068667,-81.393167,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,35.69285097,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3750,PO084,Polk,Tree,27.954167,-81.355167,0,0,0,0.0,0.0,0.0,Destroyed,2021,USW00012876,41.19551738,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3751,PO093,Polk,Artificial Structure,27.980167,-81.3885,0,0,0,0.0,0.0,0.0,Taken,2021,USW00012876,37.26682487,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3752,PO096,Polk,Tree,27.97488,-81.41604,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,34.80884015,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3753,PO106,Polk,Tree,27.81765,-81.48555,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,38.00864698,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3754,PO119,Polk,Artificial Structure,28.0460801,-81.9155201,1,1,0,1.0,0.0,1.0,Failed,2021,USW00012883,14.15990737,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3755,PO128,Polk,Tree,28.087,-81.828667,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,7.601535081,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3756,PO139,Polk,Tree,27.826167,-81.554,1,1,0,2.0,0.0,2.0,Failed,2021,USW00012876,32.87871039,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3757,PO146,Polk,Tree,27.927667,-81.354633,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,42.19626757,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3758,PO149,Polk,Tree,28.069,-81.6935,0,0,0,0.0,0.0,0.0,Destroyed,2021,USW00012876,6.272561932,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3759,PO157,Polk,Artificial Structure,27.83,-81.89,0,0,0,0.0,0.0,0.0,Taken,2021,USW00012883,24.58620865,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3760,PO163,Polk,Tree,27.953833,-81.634833,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,16.9248288,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3761,PO164,Polk,Tree,27.83216667,-81.46866667,0,0,0,0.0,0.0,0.0,Destroyed,2021,USW00012876,38.08956677,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3762,PO167,Polk,Tree,28.011167,-81.631667,1,1,1,2.0,1.0,1.0,Successful,2021,USW00012876,13.49408456,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3763,PO171,Polk,Artificial Structure,27.823253,-81.819856,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,27.19141489,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3764,PO182,Polk,Tree,28.0985,-81.665833,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,9.836761508,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3765,PO190,Polk,Tree,28.003167,-81.916333,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012883,13.12788028,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3766,PO193,Polk,Tree,28.1141829,-81.8210105,1,1,0,0.0,0.0,0.0,Failed,2021,USW00012876,8.608991535,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3767,PO194,Polk,Tree,28.063833,-81.706333,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,4.963426364,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3768,PO197,Polk,Tree,27.722698,-81.473989,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,46.80699504,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3769,PO202,Polk,Tree,27.733747,-81.522446,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,43.10145585,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3770,PO203,Polk,Artificial Structure,27.895,-81.859667,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,21.07587722,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3771,PO208,Polk,Tree,28.064635,-81.733678,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,2.301516154,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3772,PO209,Polk,Artificial Structure,27.920584,-81.728762,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,15.89561335,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3773,PO211,Polk,Tree,27.938883,-81.35225,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,41.99246451,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3774,PO214,Polk,Artificial Structure,27.909667,-81.974833,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012883,12.46601511,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3775,PO218,Polk,Artificial Structure,27.9523886,-81.8714828,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,16.53850479,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3776,PO224,Polk,Tree,28.126915,-82.033368,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012883,14.20637045,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3777,PO225,Polk,Artificial Structure,28.007453,-82.047642,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012883,0.860463067,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3778,PO226,Polk,Tree,28.095087,-81.694933,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,7.137545426,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3779,PO230,Polk,Artificial Structure,27.896333,-81.985167,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012883,13.16940728,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3780,PO231,Polk,Tree,27.98932,-81.746853,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,8.071355905,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3781,PO232,Polk,Artificial Structure,27.931667,-81.817833,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,15.61618656,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3782,PO233,Polk,Tree,27.817242,-81.597802,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,31.32052156,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3783,PO236,Polk,Tree,27.985167,-81.683167,1,1,1,2.0,2.0,0.0,Successful,2021,USW00012876,11.13977832,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3784,PO237,Polk,Artificial Structure,27.78906809,-81.59821375,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012876,34.05400693,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3785,PO240,Polk,Artificial Structure,28.051333,-81.815667,1,1,1,1.0,1.0,0.0,Successful,2021,USW00012876,5.879477774,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3786,PO241,Polk,Tree,27.719653,-81.462862,0,0,0,0.0,0.0,0.0,Taken,2021,USW00012876,47.73390709,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3787,PO243,Polk,Artificial Structure,28.044833,-82.030833,0,0,0,0.0,0.0,0.0,Inactive,2021,USW00012883,5.328416801,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.8,W,4047.0,4047.0,W,115.0,W,80.0,W,0.0,W,0.0,W,0.0,W,344.0,W,140.0,W,34.0,"W,0204, ",3.76," ,W,0707, ",97.0,"W,0821, ",,,,,,,,,,,,,,,,,387.0,8.0,387.0,W,48.57," ,W",75.2,W,85.2,W,65.3,W,220.0,W,,,38.9,W,,,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
3788,PO249,Polk,Artificial Structure,28.1557,-81.8325,1,1,1,3.0,2.0,1.0,Successful,2021,USW00012876,12.84863608,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,6.9,W,4062.0,4062.0,W,117.0,W,65.0,W,0.0,W,0.0,W,0.0,W,344.0,W,137.0,W,37.0,"W,0204, ",2.53," ,W,1105, ",98.0,"W,0820, ",,,,,,,,,,,,,,,,,424.0,7.0,424.0,W,39.06," ,W",75.3,W,84.9,W,65.7,W,320.0,W,290.0,W,38.9,W,51.0,W,748365.0,455665.0,0.6088806932446066,292700.0,0.3911193067553934
